ID,LeafArea
BAR3619.jpeg.txt.Area217,0.009
BAR3619.jpeg.txt.Area218,0.008
BAR3619.jpeg.txt.Area219,0.011
BAR3619.jpeg.txt.Area220,0.019
BAR3619.jpeg.txt.Area221,0.008
BAR3619.jpeg.txt.Area222,0.011
BAR3619.jpeg.txt.Area223,0.008
BAR3619.jpeg.txt.Area224,0.035
BAR3619.jpeg.txt.Area225,0.039
BAR3619.jpeg.txt.Area226,0.016
BAR3619.jpeg.txt.Area227,0.023
BAR3619.jpeg.txt.Area228,0.035
BAR3619.jpeg.txt.Area229,0.011
BAR3619.jpeg.txt.Area230,0.108
BAR3619.jpeg.txt.Area231,0.027
BAR3619.jpeg.txt.Area232,0.022
BAR3619.jpeg.txt.Area233,0.114
BAR3619.jpeg.txt.Area234,0.019
BAR3619.jpeg.txt.Area235,0.026
BAR3619.jpeg.txt.Area236,0.01
BAS8693.jpeg.txt.Area1,0.34
BAS8693.jpeg.txt.Area2,0.646
BAS8693.jpeg.txt.Area3,0.57
BAS8693.jpeg.txt.Area4,0.594
BAS8693.jpeg.txt.Area5,0.341
BAT8676.jpeg.txt.Area1,0.39
BAT8676.jpeg.txt.Area2,0.429
BAT8676.jpeg.txt.Area3,0.313
BAT8676.jpeg.txt.Area4,0.457
BAT8676.jpeg.txt.Area5,0.487
BAU9263.jpeg.txt.Area1,0.209
BAU9263.jpeg.txt.Area2,0.292
BAU9263.jpeg.txt.Area3,0.168
BAU9263.jpeg.txt.Area4,0.276
BAU9263.jpeg.txt.Area5,0.297
BAV9519.jpeg.txt.Area1,0.091
BAV9519.jpeg.txt.Area2,0.02
BAV9519.jpeg.txt.Area3,0.009
BAV9519.jpeg.txt.Area4,0.035
BAV9519.jpeg.txt.Area5,0.066
BAV9519.jpeg.txt.Area6,0.009
BAV9519.jpeg.txt.Area7,0.01
BAV9519.jpeg.txt.Area8,0.012
BAV9519.jpeg.txt.Area9,0.016
BAV9519.jpeg.txt.Area10,0.091
BAV9519.jpeg.txt.Area11,0.035
BAV9519.jpeg.txt.Area12,0.009
BAV9519.jpeg.txt.Area13,0.022
BAV9519.jpeg.txt.Area14,0.069
BAV9519.jpeg.txt.Area15,0.123
BAV9519.jpeg.txt.Area16,0.008
BAV9519.jpeg.txt.Area17,0.018
BAV9519.jpeg.txt.Area18,0.065
BAV9519.jpeg.txt.Area19,0.085
BAV9519.jpeg.txt.Area20,0.011
BAV9519.jpeg.txt.Area21,0.043
BAV9519.jpeg.txt.Area22,0.01
BAV9519.jpeg.txt.Area23,0.02
BAV9519.jpeg.txt.Area24,0.006
BAV9519.jpeg.txt.Area25,0.019
BAV9519.jpeg.txt.Area26,0.025
BAV9519.jpeg.txt.Area27,0.107
BAV9519.jpeg.txt.Area28,0.042
BAV9519.jpeg.txt.Area29,0.005
BAV9519.jpeg.txt.Area30,0.014
BAV9519.jpeg.txt.Area31,0.111
BAV9519.jpeg.txt.Area32,0.014
BAV9519.jpeg.txt.Area33,0.014
BAV9519.jpeg.txt.Area34,0.009
BAV9519.jpeg.txt.Area35,0.026
BAV9519.jpeg.txt.Area36,0.019
BAV9519.jpeg.txt.Area37,0.012
BAV9519.jpeg.txt.Area38,0.094
BAV9519.jpeg.txt.Area39,0.027
BAV9519.jpeg.txt.Area40,0.023
BAV9519.jpeg.txt.Area41,0.012
BAV9519.jpeg.txt.Area42,0.009
BAV9519.jpeg.txt.Area43,0.015
BAV9519.jpeg.txt.Area44,0.02
BAV9519.jpeg.txt.Area45,0.056
BAV9519.jpeg.txt.Area46,0.034
BAV9519.jpeg.txt.Area47,0.006
BAV9519.jpeg.txt.Area48,0.019
BAV9519.jpeg.txt.Area49,0.011
BAV9519.jpeg.txt.Area50,0.014
BAV9519.jpeg.txt.Area51,0.067
BAV9519.jpeg.txt.Area52,0.016
BAV9519.jpeg.txt.Area53,0.008
BAV9519.jpeg.txt.Area54,0.087
BAV9519.jpeg.txt.Area55,0.008
BAV9519.jpeg.txt.Area56,0.012
BAV9519.jpeg.txt.Area57,0.046
BAV9519.jpeg.txt.Area58,0.021
BAV9519.jpeg.txt.Area59,0.014
BAV9519.jpeg.txt.Area60,0.011
BAV9519.jpeg.txt.Area61,0.016
BAV9519.jpeg.txt.Area62,0.087
BAV9519.jpeg.txt.Area63,0.061
BAV9519.jpeg.txt.Area64,0.041
BAV9519.jpeg.txt.Area65,0.018
BAV9519.jpeg.txt.Area66,0.016
BAV9519.jpeg.txt.Area67,0.051
BAV9519.jpeg.txt.Area68,0.041
BAV9519.jpeg.txt.Area69,0.024
BAV9519.jpeg.txt.Area70,0.01
BAV9519.jpeg.txt.Area71,0.015
BAV9519.jpeg.txt.Area72,0.093
BAV9519.jpeg.txt.Area73,0.072
BAV9519.jpeg.txt.Area74,0.031
BAV9519.jpeg.txt.Area75,0.009
BAV9519.jpeg.txt.Area76,0.01
BAV9519.jpeg.txt.Area77,0.019
BAV9519.jpeg.txt.Area78,0.05
BAV9519.jpeg.txt.Area79,0.02
BAV9519.jpeg.txt.Area80,0.136
BAV9519.jpeg.txt.Area81,0.037
BAV9519.jpeg.txt.Area82,0.015
BAV9519.jpeg.txt.Area83,0.01
BAV9519.jpeg.txt.Area84,0.063
BAV9519.jpeg.txt.Area85,0.01
BAV9519.jpeg.txt.Area86,0.009
BAV9519.jpeg.txt.Area87,0.008
BAV9519.jpeg.txt.Area88,0.048
BAV9519.jpeg.txt.Area89,0.01
BAV9519.jpeg.txt.Area90,0.021
BAV9519.jpeg.txt.Area91,0.025
BAV9519.jpeg.txt.Area92,0.016
BAV9519.jpeg.txt.Area93,0.008
BAV9519.jpeg.txt.Area94,0.103
BAV9519.jpeg.txt.Area95,0.007
BAV9519.jpeg.txt.Area96,0.005
BAV9519.jpeg.txt.Area97,0.008
BAV9519.jpeg.txt.Area98,0.006
BAV9519.jpeg.txt.Area99,0.007
BAV9519.jpeg.txt.Area100,0.117
BAV9519.jpeg.txt.Area101,0.032
BAV9519.jpeg.txt.Area102,0.01
BAV9519.jpeg.txt.Area103,0.007
BAV9519.jpeg.txt.Area104,0.024
BAV9519.jpeg.txt.Area105,0.029
BAV9519.jpeg.txt.Area106,0.013
BAV9519.jpeg.txt.Area107,0.041
BAV9519.jpeg.txt.Area108,0.011
BAV9519.jpeg.txt.Area109,0.011
BAV9519.jpeg.txt.Area110,0.047
BAV9519.jpeg.txt.Area111,0.011
BAV9519.jpeg.txt.Area112,0.007
BAV9519.jpeg.txt.Area113,0.013
BAV9519.jpeg.txt.Area114,0.055
BAV9519.jpeg.txt.Area115,0.009
BAV9519.jpeg.txt.Area116,0.04
BAV9519.jpeg.txt.Area117,0.015
BAV9519.jpeg.txt.Area118,0.005
BAV9519.jpeg.txt.Area119,0.129
BAV9519.jpeg.txt.Area120,0.015
BAV9519.jpeg.txt.Area121,0.115
BAV9519.jpeg.txt.Area122,0.016
BAV9519.jpeg.txt.Area123,0.006
BAV9519.jpeg.txt.Area124,0.01
BAV9519.jpeg.txt.Area125,0.158
BAV9519.jpeg.txt.Area126,0.005
BAV9519.jpeg.txt.Area127,0.009
BAV9519.jpeg.txt.Area128,0.019
BAV9519.jpeg.txt.Area129,0.037
BAV9519.jpeg.txt.Area130,0.014
BAV9519.jpeg.txt.Area131,0.086
BAV9519.jpeg.txt.Area132,0.046
BAV9519.jpeg.txt.Area133,0.013
BAV9519.jpeg.txt.Area134,0.006
BAV9519.jpeg.txt.Area135,0.074
BAV9519.jpeg.txt.Area136,0.054
BAV9519.jpeg.txt.Area137,0.013
BAV9519.jpeg.txt.Area138,0.019
BAV9519.jpeg.txt.Area139,0.008
BAV9519.jpeg.txt.Area140,0.009
BAV9519.jpeg.txt.Area141,0.016
BAV9519.jpeg.txt.Area142,0.295
BAV9519.jpeg.txt.Area143,0.047
BAV9519.jpeg.txt.Area144,0.038
BAV9519.jpeg.txt.Area145,0.006
BAV9519.jpeg.txt.Area146,0.007
BAV9519.jpeg.txt.Area147,0.029
BAV9519.jpeg.txt.Area148,0.069
BAV9519.jpeg.txt.Area149,0.086
BAV9519.jpeg.txt.Area150,0.013
BAV9519.jpeg.txt.Area151,0.04
BAV9519.jpeg.txt.Area152,0.029
BAV9519.jpeg.txt.Area153,0.011
BAV9519.jpeg.txt.Area154,0.009
BAV9519.jpeg.txt.Area155,0.007
BAV9519.jpeg.txt.Area156,0.01
BAV9519.jpeg.txt.Area157,0.008
BAV9519.jpeg.txt.Area158,0.054
BAV9519.jpeg.txt.Area159,0.009
BAV9519.jpeg.txt.Area160,0.007
BAV9519.jpeg.txt.Area161,0.033
BAV9519.jpeg.txt.Area162,0.009
BAV9519.jpeg.txt.Area163,0.011
BAV9519.jpeg.txt.Area164,0.14
BAV9519.jpeg.txt.Area165,0.009
BAV9519.jpeg.txt.Area166,0.042
BAV9519.jpeg.txt.Area167,0.013
BAV9519.jpeg.txt.Area168,0.005
BAV9519.jpeg.txt.Area169,0.019
BAV9519.jpeg.txt.Area170,0.033
BAV9519.jpeg.txt.Area171,0.018
BAV9519.jpeg.txt.Area172,0.008
BAV9519.jpeg.txt.Area173,0.01
BAV9519.jpeg.txt.Area174,0.015
BAV9519.jpeg.txt.Area175,0.006
BAV9519.jpeg.txt.Area176,0.007
BAV9519.jpeg.txt.Area177,0.036
BAV9519.jpeg.txt.Area178,0.005
BAV9519.jpeg.txt.Area179,0.014
BAV9519.jpeg.txt.Area180,0.027
BAV9519.jpeg.txt.Area181,0.01
BAV9519.jpeg.txt.Area182,0.007
BAV9519.jpeg.txt.Area183,0.011
BAV9519.jpeg.txt.Area184,0.008
BAV9519.jpeg.txt.Area185,0.016
BAV9519.jpeg.txt.Area186,0.029
BAV9519.jpeg.txt.Area187,0.012
BAV9519.jpeg.txt.Area188,0.035
BAV9519.jpeg.txt.Area189,0.026
BAV9519.jpeg.txt.Area190,0.072
BAV9519.jpeg.txt.Area191,0.012
BAV9519.jpeg.txt.Area192,0.067
BAV9519.jpeg.txt.Area193,0.214
BAV9519.jpeg.txt.Area194,0.009
BAV9519.jpeg.txt.Area195,0.048
BAV9519.jpeg.txt.Area196,0.011
BAV9519.jpeg.txt.Area197,0.024
BAV9519.jpeg.txt.Area198,0.016
BAV9519.jpeg.txt.Area199,0.022
BAV9519.jpeg.txt.Area200,0.015
BAV9519.jpeg.txt.Area201,0.009
BAV9519.jpeg.txt.Area202,0.021
BAV9519.jpeg.txt.Area203,0.106
BAV9519.jpeg.txt.Area204,0.025
BAV9519.jpeg.txt.Area205,0.018
BAV9519.jpeg.txt.Area206,0.073
BAV9519.jpeg.txt.Area207,0.084
BAV9519.jpeg.txt.Area208,0.075
BAV9519.jpeg.txt.Area209,0.068
BAV9519.jpeg.txt.Area210,0.008
BAV9519.jpeg.txt.Area211,0.015
BAV9519.jpeg.txt.Area212,0.113
BAV9519.jpeg.txt.Area213,0.018
BAV9519.jpeg.txt.Area214,0.018
BAV9519.jpeg.txt.Area215,0.041
BAV9519.jpeg.txt.Area216,0.084
BAV9519.jpeg.txt.Area217,0.01
BAV9519.jpeg.txt.Area218,0.03
BAV9519.jpeg.txt.Area219,0.012
BAV9519.jpeg.txt.Area220,0.006
BAV9519.jpeg.txt.Area221,0.108
BAV9519.jpeg.txt.Area222,0.136
BAV9519.jpeg.txt.Area223,0.027
BAV9519.jpeg.txt.Area224,0.046
BAV9519.jpeg.txt.Area225,0.032
BAV9519.jpeg.txt.Area226,0.008
BAV9519.jpeg.txt.Area227,0.018
BAV9519.jpeg.txt.Area228,0.015
BAV9519.jpeg.txt.Area229,0.006
BAV9519.jpeg.txt.Area230,0.011
BAV9519.jpeg.txt.Area231,0.009
BAV9519.jpeg.txt.Area232,0.013
BAV9519.jpeg.txt.Area233,0.025
BAV9519.jpeg.txt.Area234,0.006
BAV9519.jpeg.txt.Area235,0.017
BAV9519.jpeg.txt.Area236,0.006
BAV9519.jpeg.txt.Area237,0.017
BAV9519.jpeg.txt.Area238,0.016
BAV9519.jpeg.txt.Area239,0.013
BAV9519.jpeg.txt.Area240,0.008
BAV9519.jpeg.txt.Area241,0.014
BAV9519.jpeg.txt.Area242,0.013
BAV9519.jpeg.txt.Area243,0.006
BAV9519.jpeg.txt.Area244,0.037
BAV9519.jpeg.txt.Area245,0.022
BAV9519.jpeg.txt.Area246,0.011
BAV9519.jpeg.txt.Area247,0.055
BAV9519.jpeg.txt.Area248,0.011
BAV9519.jpeg.txt.Area249,0.012
BAV9519.jpeg.txt.Area250,0.013
BAV9519.jpeg.txt.Area251,0.085
BAV9519.jpeg.txt.Area252,0.016
BAV9519.jpeg.txt.Area253,0.088
BAV9519.jpeg.txt.Area254,0.006
BAV9519.jpeg.txt.Area255,0.007
BAV9519.jpeg.txt.Area256,0.013
BAV9519.jpeg.txt.Area257,0.017
BAV9519.jpeg.txt.Area258,0.035
BAV9519.jpeg.txt.Area259,0.025
BAV9519.jpeg.txt.Area260,0.015
BAV9519.jpeg.txt.Area261,0.033
BAV9519.jpeg.txt.Area262,0.02
BAV9519.jpeg.txt.Area263,0.01
BAV9519.jpeg.txt.Area264,0.008
BAV9519.jpeg.txt.Area265,0.015
BAV9519.jpeg.txt.Area266,0.008
BAV9519.jpeg.txt.Area267,0.008
BAV9519.jpeg.txt.Area268,0.02
BAV9519.jpeg.txt.Area269,0.029
BAV9519.jpeg.txt.Area270,0.021
BAV9519.jpeg.txt.Area271,0.032
BAV9519.jpeg.txt.Area272,0.038
BAV9519.jpeg.txt.Area273,0.014
BAV9519.jpeg.txt.Area274,0.013
BAV9519.jpeg.txt.Area275,0.011
BAV9519.jpeg.txt.Area276,0.064
BAV9519.jpeg.txt.Area277,0.008
BAV9519.jpeg.txt.Area278,0.034
BAV9519.jpeg.txt.Area279,0.022
BAV9519.jpeg.txt.Area280,0.023
BAV9519.jpeg.txt.Area281,0.013
BAV9519.jpeg.txt.Area282,0.055
BAV9519.jpeg.txt.Area283,0.012
BAV9519.jpeg.txt.Area284,0.164
BAV9519.jpeg.txt.Area285,0.068
BAV9519.jpeg.txt.Area286,0.008
BAV9519.jpeg.txt.Area287,0.034
BAV9519.jpeg.txt.Area288,0.164
BAV9519.jpeg.txt.Area289,0.013
BAV9519.jpeg.txt.Area290,0.007
BAV9519.jpeg.txt.Area291,0.042
BAV9519.jpeg.txt.Area292,0.021
BAV9519.jpeg.txt.Area293,0.018
BAV9519.jpeg.txt.Area294,0.026
BAV9519.jpeg.txt.Area295,0.017
BAV9519.jpeg.txt.Area296,0.124
BAV9519.jpeg.txt.Area297,0.023
BAV9519.jpeg.txt.Area298,0.103
BAV9519.jpeg.txt.Area299,0.008
BAV9519.jpeg.txt.Area300,0.06
BAV9519.jpeg.txt.Area301,0.012
BAV9519.jpeg.txt.Area302,0.005
BAV9519.jpeg.txt.Area303,0.008
BAW3818.jpeg.txt.Area1,0.405
BAW3818.jpeg.txt.Area2,0.33
BAW3818.jpeg.txt.Area3,0.408
BAW3818.jpeg.txt.Area4,0.365
BAW3818.jpeg.txt.Area5,0.304
BAX2075.jpeg.txt.Area1,0.32
BAX2075.jpeg.txt.Area2,0.316
BAX2075.jpeg.txt.Area3,0.444
BAX2075.jpeg.txt.Area4,0.384
BAX2075.jpeg.txt.Area5,0.387
BAY7753.jpeg.txt.Area1,0.547
BAY7753.jpeg.txt.Area2,0.574
BAY7753.jpeg.txt.Area3,0.59
BAY7753.jpeg.txt.Area4,0.501
BAY7753.jpeg.txt.Area5,0.476
BAZ9444.jpeg.txt.Area1,0.408
BAZ9444.jpeg.txt.Area2,0.353
BAZ9444.jpeg.txt.Area3,0.316
BAZ9444.jpeg.txt.Area4,0.394
BAZ9444.jpeg.txt.Area5,0.337
BBA5533.jpeg.txt.Area1,0.727
BBA5533.jpeg.txt.Area2,0.623
BBA5533.jpeg.txt.Area3,0.629
BBA5533.jpeg.txt.Area4,0.575
BBA5533.jpeg.txt.Area5,0.664
BBB1123.jpeg.txt.Area1,0.397
BBB1123.jpeg.txt.Area2,0.608
BBB1123.jpeg.txt.Area3,0.457
BBB1123.jpeg.txt.Area4,0.391
BBD5742.jpeg.txt.Area1,0.694
BBD5742.jpeg.txt.Area2,0.489
BBD5742.jpeg.txt.Area3,0.517
BBD5742.jpeg.txt.Area4,0.635
BBD5742.jpeg.txt.Area5,0.362
BBE9957.jpeg.txt.Area1,0.742
BBE9957.jpeg.txt.Area2,0.782
BBE9957.jpeg.txt.Area3,0.738
BBE9957.jpeg.txt.Area4,0.62
BBE9957.jpeg.txt.Area5,0.805
BBF2504.jpeg.txt.Area,17.041
BBG2942.jpeg.txt.Area1,0.007
BBG2942.jpeg.txt.Area2,0.245
BBG2942.jpeg.txt.Area3,0.011
BBG2942.jpeg.txt.Area4,0.458
BBG2942.jpeg.txt.Area5,0.019
BBG2942.jpeg.txt.Area6,0.072
BBG2942.jpeg.txt.Area7,0.315
BBG2942.jpeg.txt.Area8,0.067
BBG2942.jpeg.txt.Area9,0.09
BBG2942.jpeg.txt.Area10,0.076
BBG2942.jpeg.txt.Area11,0.44
BBG2942.jpeg.txt.Area12,0.188
BBG2942.jpeg.txt.Area13,0.197
BBG2942.jpeg.txt.Area14,0.269
BBG2942.jpeg.txt.Area15,0.441
BBG2942.jpeg.txt.Area16,0.177
BBG2942.jpeg.txt.Area17,0.156
BBG2942.jpeg.txt.Area18,0.202
BBG2942.jpeg.txt.Area19,0.259
BBG2942.jpeg.txt.Area20,0.17
BBG2942.jpeg.txt.Area21,0.02
BBG2942.jpeg.txt.Area22,0.005
BBG2942.jpeg.txt.Area23,0.011
BBH6627.jpeg.txt.Area1,0.6
BBH6627.jpeg.txt.Area2,0.74
BBH6627.jpeg.txt.Area3,0.784
BBH6627.jpeg.txt.Area4,0.649
BBH6627.jpeg.txt.Area5,0.761
BBI6535.jpeg.txt.Area1,0.644
BBI6535.jpeg.txt.Area2,0.487
BBI6535.jpeg.txt.Area3,0.413
BBI6535.jpeg.txt.Area4,0.579
BBI6535.jpeg.txt.Area5,0.605
BBJ6370.jpeg.txt.Area1,0.007
BBJ6370.jpeg.txt.Area2,0.017
BBJ6370.jpeg.txt.Area3,0.019
BBJ6370.jpeg.txt.Area4,6.438
BBK1325.jpeg.txt.Area,7.452
BBL1905.jpeg.txt.Area1,0.802
BBL1905.jpeg.txt.Area2,0.605
BBL1905.jpeg.txt.Area3,0.601
BBL1905.jpeg.txt.Area4,0.54
BBL1905.jpeg.txt.Area5,0.991
BBM4168.jpeg.txt.Area1,0.414
BBM4168.jpeg.txt.Area2,0.448
BBM4168.jpeg.txt.Area3,0.498
BBM4168.jpeg.txt.Area4,0.401
BBM4168.jpeg.txt.Area5,0.433
BBN2864.jpeg.txt.Area1,0.036
BBN2864.jpeg.txt.Area2,0.071
BBN2864.jpeg.txt.Area3,0.006
BBN2864.jpeg.txt.Area4,0.062
BBN2864.jpeg.txt.Area5,0.014
BBN2864.jpeg.txt.Area6,0.065
BBN2864.jpeg.txt.Area7,0.039
BBN2864.jpeg.txt.Area8,0.058
BBN2864.jpeg.txt.Area9,0.043
BBN2864.jpeg.txt.Area10,0.052
BBN2864.jpeg.txt.Area11,0.056
BBN2864.jpeg.txt.Area12,0.029
BBN2864.jpeg.txt.Area13,0.02
BBN2864.jpeg.txt.Area14,0.027
BBN2864.jpeg.txt.Area15,0.021
BBN2864.jpeg.txt.Area16,0.036
BBN2864.jpeg.txt.Area17,0.045
BBN2864.jpeg.txt.Area18,0.065
BBN2864.jpeg.txt.Area19,0.072
BBN2864.jpeg.txt.Area20,0.006
BBN2864.jpeg.txt.Area21,0.053
BBN2864.jpeg.txt.Area22,0.054
BBN2864.jpeg.txt.Area23,0.036
BBN2864.jpeg.txt.Area24,0.058
BBN2864.jpeg.txt.Area25,0.051
BBN2864.jpeg.txt.Area26,0.05
BBN2864.jpeg.txt.Area27,0.061
BBN2864.jpeg.txt.Area28,0.06
BBN2864.jpeg.txt.Area29,0.05
BBN2864.jpeg.txt.Area30,0.047
BBN2864.jpeg.txt.Area31,0.034
BBN2864.jpeg.txt.Area32,0.053
BBN2864.jpeg.txt.Area33,0.049
BBN2864.jpeg.txt.Area34,0.059
BBN2864.jpeg.txt.Area35,0.041
BBN2864.jpeg.txt.Area36,0.046
BBN2864.jpeg.txt.Area37,0.061
BBN2864.jpeg.txt.Area38,0.049
BBN2864.jpeg.txt.Area39,0.04
BBN2864.jpeg.txt.Area40,0.064
BBN2864.jpeg.txt.Area41,0.036
BBN2864.jpeg.txt.Area42,0.058
BBN2864.jpeg.txt.Area43,0.066
BBN2864.jpeg.txt.Area44,0.065
BBN2864.jpeg.txt.Area45,0.021
BBN2864.jpeg.txt.Area46,0.059
BBN2864.jpeg.txt.Area47,0.045
BBN2864.jpeg.txt.Area48,0.045
BBN2864.jpeg.txt.Area49,0.011
BBN2864.jpeg.txt.Area50,0.058
BBN2864.jpeg.txt.Area51,0.024
BBN2864.jpeg.txt.Area52,0.005
BBN2864.jpeg.txt.Area53,0.041
BBN2864.jpeg.txt.Area54,0.057
BBN2864.jpeg.txt.Area55,0.066
BBO2032.jpeg.txt.Area1,0.643
BBO2032.jpeg.txt.Area2,0.526
BBO2032.jpeg.txt.Area3,0.782
BBO2032.jpeg.txt.Area4,0.65
BBO2032.jpeg.txt.Area5,0.552
BBP7296.jpeg.txt.Area1,0.742
BBP7296.jpeg.txt.Area2,0.842
BBP7296.jpeg.txt.Area3,0.715
BBP7296.jpeg.txt.Area4,0.671
BBP7296.jpeg.txt.Area5,1.079
BBQ7082.jpeg.txt.Area1,0.421
BBQ7082.jpeg.txt.Area2,0.542
BBQ7082.jpeg.txt.Area3,0.528
BBQ7082.jpeg.txt.Area4,0.541
BBQ7082.jpeg.txt.Area5,0.459
BBR4554.jpeg.txt.Area1,0.039
BBR4554.jpeg.txt.Area2,0.048
BBR4554.jpeg.txt.Area3,0.032
BBR4554.jpeg.txt.Area4,0.06
BBR4554.jpeg.txt.Area5,0.052
BBR4554.jpeg.txt.Area6,0.031
BBR4554.jpeg.txt.Area7,0.051
BBR4554.jpeg.txt.Area8,0.042
BBR4554.jpeg.txt.Area9,0.044
BBR4554.jpeg.txt.Area10,0.044
BBR4554.jpeg.txt.Area11,0.051
BBR4554.jpeg.txt.Area12,0.043
BBR4554.jpeg.txt.Area13,0.052
BBR4554.jpeg.txt.Area14,0.082
BBR4554.jpeg.txt.Area15,0.048
BBR4554.jpeg.txt.Area16,0.039
BBR4554.jpeg.txt.Area17,0.041
BBR4554.jpeg.txt.Area18,0.052
BBR4554.jpeg.txt.Area19,0.056
BBR4554.jpeg.txt.Area20,0.037
BBR4554.jpeg.txt.Area21,0.041
BBR4554.jpeg.txt.Area22,0.043
BBR4554.jpeg.txt.Area23,0.045
BBR4554.jpeg.txt.Area24,0.05
BBR4554.jpeg.txt.Area25,0.046
BBR4554.jpeg.txt.Area26,0.041
BBR4554.jpeg.txt.Area27,0.049
BBR4554.jpeg.txt.Area28,0.044
BBR4554.jpeg.txt.Area29,0.085
BBR4554.jpeg.txt.Area30,0.106
BBR4554.jpeg.txt.Area31,0.018
BBR4554.jpeg.txt.Area32,0.031
BBR4554.jpeg.txt.Area33,0.107
BBR4554.jpeg.txt.Area34,0.05
BBR4554.jpeg.txt.Area35,0.048
BBR4554.jpeg.txt.Area36,0.018
BBR4554.jpeg.txt.Area37,0.013
BBR4554.jpeg.txt.Area38,0.117
BBR4554.jpeg.txt.Area39,0.045
BBR4554.jpeg.txt.Area40,0.045
BBR4554.jpeg.txt.Area41,0.054
BBR4554.jpeg.txt.Area42,0.059
BBR4554.jpeg.txt.Area43,0.046
BBR4554.jpeg.txt.Area44,0.042
BBR4554.jpeg.txt.Area45,0.062
BBR4554.jpeg.txt.Area46,0.054
BBR4554.jpeg.txt.Area47,0.045
BBR4554.jpeg.txt.Area48,0.043
BBR4554.jpeg.txt.Area49,0.049
BBR4554.jpeg.txt.Area50,0.034
BBR4554.jpeg.txt.Area51,0.044
BBR4554.jpeg.txt.Area52,0.049
BBR4554.jpeg.txt.Area53,0.037
BBR4554.jpeg.txt.Area54,0.037
BBR4554.jpeg.txt.Area55,0.045
BBR4554.jpeg.txt.Area56,0.05
BBR4554.jpeg.txt.Area57,0.035
BBR4554.jpeg.txt.Area58,0.037
BBR4554.jpeg.txt.Area59,0.073
BBR4554.jpeg.txt.Area60,0.027
BBR4554.jpeg.txt.Area61,0.039
BBR4554.jpeg.txt.Area62,0.035
BBS0819.jpeg.txt.Area1,4.73
BBS0819.jpeg.txt.Area2,5.767
BBS0819.jpeg.txt.Area3,4.357
BBS0819.jpeg.txt.Area4,1.782
BBS0819.jpeg.txt.Area5,5.151
BBS0819.jpeg.txt.Area6,1.037
BBS0819.jpeg.txt.Area7,5.74
BBS0819.jpeg.txt.Area8,0.578
BBT3329.jpeg.txt.Area1,0.2
BBT3329.jpeg.txt.Area2,0.007
BBT3329.jpeg.txt.Area3,0.017
BBT3329.jpeg.txt.Area4,0.024
BBT3329.jpeg.txt.Area5,0.013
BBT3329.jpeg.txt.Area6,0.182
BBT3329.jpeg.txt.Area7,0.007
BBT3329.jpeg.txt.Area8,0.338
BBT3329.jpeg.txt.Area9,0.023
BBU6966.jpeg.txt.Area1,0.008
BBU6966.jpeg.txt.Area2,0.007
BBU6966.jpeg.txt.Area3,0.008
BBU6966.jpeg.txt.Area4,0.079
BBU6966.jpeg.txt.Area5,0.046
BBU6966.jpeg.txt.Area6,0.062
BBU6966.jpeg.txt.Area7,0.063
BBU6966.jpeg.txt.Area8,0.071
BBU6966.jpeg.txt.Area9,0.068
BBU6966.jpeg.txt.Area10,0.066
BBU6966.jpeg.txt.Area11,0.055
BBU6966.jpeg.txt.Area12,0.068
BBU6966.jpeg.txt.Area13,0.063
BBU6966.jpeg.txt.Area14,0.006
BBV3650.jpeg.txt.Area,20.715
BBW3917.jpeg.txt.Area1,4.725
BBW3917.jpeg.txt.Area2,10.016
BBW3917.jpeg.txt.Area3,11.242
BBW3917.jpeg.txt.Area4,11.122
BBX7809.jpeg.txt.Area1,6.245
BBX7809.jpeg.txt.Area2,9.291
BBY2161.jpeg.txt.Area1,0.059
BBY2161.jpeg.txt.Area2,0.071
BBY2161.jpeg.txt.Area3,0.073
BBY2161.jpeg.txt.Area4,0.042
BBY2161.jpeg.txt.Area5,0.04
BBZ1433.jpeg.txt.Area,20.565
BCA7821.jpeg.txt.Area1,0.015
BCA7821.jpeg.txt.Area2,0.737
BCB3365.jpeg.txt.Area1,5.103
BCB3365.jpeg.txt.Area2,5.516
BCB3365.jpeg.txt.Area3,5.302
BCB3365.jpeg.txt.Area4,3.079
BCC0020.jpeg.txt.Area1,0.007
BCC0020.jpeg.txt.Area2,0.006
BCC0020.jpeg.txt.Area3,0.039
BCC0020.jpeg.txt.Area4,7.13
BCC0020.jpeg.txt.Area5,0.016
BCC0020.jpeg.txt.Area6,0.068
BCC0020.jpeg.txt.Area7,7.207
BCD3125.jpeg.txt.Area,9.614
BCE4857.jpeg.txt.Area1,0.51
BCE4857.jpeg.txt.Area2,0.505
BCE4857.jpeg.txt.Area3,0.564
BCE4857.jpeg.txt.Area4,0.557
BCE4857.jpeg.txt.Area5,0.006
BCF1541.jpeg.txt.Area1,0.007
BCF1541.jpeg.txt.Area2,5.624
BCG1548.jpeg.txt.Area1,0.005
BCG1548.jpeg.txt.Area2,3.364
BCG1548.jpeg.txt.Area3,1.571
BCG1548.jpeg.txt.Area4,0.488
BCG1548.jpeg.txt.Area5,2.127
BCG1548.jpeg.txt.Area6,1.61
BCG1548.jpeg.txt.Area7,0.447
BCG1548.jpeg.txt.Area8,0.719
BCH3510.jpeg.txt.Area,10.999
BCJ9446.jpeg.txt.Area1,1.275
BCJ9446.jpeg.txt.Area2,2.547
BCJ9446.jpeg.txt.Area3,4.003
